Shop Name,Shop Address,Lat,Lng,Maps URL,Total Violations,Near Worship,Near Schools,Near Bus Stands,Status
Greenland Playful Club AC Bar and Restaurant,"1/672, Kiluvankadu, Chinniankovil pirivu Somanur main road, Ichipatti, po, Tiruppur",11.0348871,77.1868099,https://www.google.com/maps/place/?q=place_id:ChIJm-rT9dVVqDsRVsbVzjjevbo,27,27,0,0,VIOLATION
TASMAC,"45Q6+R88, Namakkal",11.1395445,78.1608347,https://www.google.com/maps/place/?q=place_id:ChIJB8Fla-PMqzsRq7eOe4Z9hGM,61,61,0,0,VIOLATION
TASMAC,"34HC+MF6, Vandigate",11.0791885,78.1211541,https://www.google.com/maps/place/?q=place_id:ChIJjaf48ZkyqjsRhA4pqi5qieQ,39,39,0,0,VIOLATION
"TASMAC BAR, CHANDRAGIRI","35RP+W4V, Mohanur - Valayapatty Rd, Oonagalpatti, Komaripalayam",11.0924096,78.1852238,https://www.google.com/maps/place/?q=place_id:ChIJrbdNit0zqjsRgx-iOUP2mt0,18,18,0,0,VIOLATION
TASMAC,"47FQ+GPH, Kaniyampoondi, Avinashi",11.1239085,77.28934989999999,https://www.google.com/maps/place/?q=place_id:ChIJ3SkiBRkHqTsREQp-bncAi6g,16,16,0,0,VIOLATION
TASMAC,"48Q6+JVV, Velampalayam, Tiruppur, A.Thirumuruganpoondi",11.139118,77.31216479999999,https://www.google.com/maps/place/?q=place_id:ChIJr9ZqckMHqTsRzXwdUS8_rUo,77,70,7,0,VIOLATION
TASMAC,"3897+8V9, Murugampalayam",11.0682032,77.3147491,https://www.google.com/maps/place/?q=place_id:ChIJAbUfrt6pqTsRzxmnr1A0ZSM,29,29,0,0,VIOLATION
Tasmac Wine Shop,"48CX+2V9, Kongu Main Rd, TK Colony, NRK Puram, Tiruppur",11.1200456,77.3496397,https://www.google.com/maps/place/?q=place_id:ChIJPVG0WEsGqTsRLOVmofO1hVQ,91,84,7,0,VIOLATION
Tasmac liquor shop,"38F2+J69, Tiruppur",11.074035,77.300581,https://www.google.com/maps/place/?q=place_id:ChIJsas4XlgHqTsRmMFcht7Szc4,51,51,0,0,VIOLATION
Tasmac,"48J6+GVQ, EB Colony, Velampalayam, Tiruppur",11.1304118,77.31275629999999,https://www.google.com/maps/place/?q=place_id:ChIJy28f1McHqTsRWj1ym73pRRY,66,60,6,0,VIOLATION
Tasmac,"50, PN Rd, Anjal Nagar, Kumarnathapuram, Tiruppur, Chettipalayam",11.1255663,77.3411414,https://www.google.com/maps/place/?q=place_id:ChIJIWierkIGqTsRoVGEvt3MYMU,95,83,12,0,VIOLATION
Tasmac,"3992+GPQ, Veerapandi Ring Rd, Kallangadu, Tiruppur",11.0688332,77.3518661,https://www.google.com/maps/place/?q=place_id:ChIJpxbhvSOoqTsRhrDnaEcZbao,64,62,2,0,VIOLATION
Tasmac,"3977+FFP, Veerapandi, Tiruppur",11.0637116,77.3636932,https://www.google.com/maps/place/?q=place_id:ChIJ7zD4hhCoqTsRCljo4QTmcLo,65,65,0,0,VIOLATION
TASMAC Wine Shop,"15, 2nd St, Murugasamy Layout, Tiruppur",11.1209412,77.3543128,https://www.google.com/maps/place/?q=place_id:ChIJRbt4504GqTsRLHI0P2nyE_I,83,74,9,0,VIOLATION
Tasmac Elite Shop Tirupur,"483W+2V5, Noyyal, Tiruppur",11.1025125,77.3472231,https://www.google.com/maps/place/?q=place_id:ChIJBdDGhrsHqTsRkfe3Rm4oRks,102,83,18,1,VIOLATION
TASMAC Wine Shop,"45, 4th St, Karunagara Puri, Tiruppur",11.1242964,77.3625249,https://www.google.com/maps/place/?q=place_id:ChIJgRagwjMGqTsROH8esldmlCE,82,74,8,0,VIOLATION
Wine Shop TASMAC,"474Q+MQ6, Tiruppur",11.106654,77.2894373,https://www.google.com/maps/place/?q=place_id:ChIJM9RXdS0HqTsRhfaMY0hcYPM,34,34,0,0,VIOLATION
Tasmac Wine shop,"48GR+HCW, 4th St, Postal Colony, Tiruppur, Chettipalayam",11.1264982,77.34107259999999,https://www.google.com/maps/place/?q=place_id:ChIJfWJygxkHqTsR95OzH3qOW2Y,91,78,13,0,VIOLATION
Tasmac,"48JG+V64, Gandhi Nagar 60 Feet Rd, Gandhinagar, Velampalayam, Tiruppur",11.1321645,77.325565,https://www.google.com/maps/place/?q=place_id:ChIJe5ZEibAHqTsRjO3VwyKW798,74,69,5,0,VIOLATION
Tasmac,"49V4+W93, Unnamed Road, Poyampalayam, Tiruppur",11.1448158,77.3559119,https://www.google.com/maps/place/?q=place_id:ChIJ_1mOqBwHqTsRfSJ1sYPR-Ew,64,62,2,0,VIOLATION
TASMAC WINE SHOP,"Shop No : 1898, KNS Subramaniam Nagar, Tiruppur",11.0879362,77.3689981,https://www.google.com/maps/place/?q=place_id:ChIJtV9fPeUHqTsRuOnJSq3ddNw,69,65,4,0,VIOLATION
Tasmak wine shop,"485Q+Q86, KNP Puram, Odakkadu, Tiruppur",11.1094085,77.3382632,https://www.google.com/maps/place/?q=place_id:ChIJq1lnAg0HqTsROoF5X7D7ypk,140,112,20,8,VIOLATION
Tirupur TASMAC warehouse,"Anupurpalayam, Angeripalayam Main Rd, Mahavishnu Nagar, Pitchampalayam Pudur, Chettipalayam",11.1360326,77.3327466,https://www.google.com/maps/place/?q=place_id:ChIJhQ3BOAAHqTsRTzjvZGQIzxg,74,69,5,0,VIOLATION
Tasmac Ayyampalayam Nalroad,"3979+5FQ, K Chettipalayam, Tiruppur",11.0629751,77.3687319,https://www.google.com/maps/place/?q=place_id:ChIJcV9o5SKpqTsRC_XEhUMRDpQ,62,60,2,0,VIOLATION
Goverment Tasmac,"48VR+9MF, Vengamedu, Poyampalayam, Tiruppur, Chettipalayam",11.1434313,77.3417493,https://www.google.com/maps/place/?q=place_id:ChIJy5kiS2wHqTsRstMDTyQ_RVc,64,62,2,0,VIOLATION
TASMAC Wine Shop,"308, PN Rd, Kumar Nagar, Ramaiya Colony, Tiruppur",11.1139307,77.3393742,https://www.google.com/maps/place/?q=place_id:ChIJ06irjKwHqTsRQlx0t2u8HRM,117,90,26,1,VIOLATION
TASMAC,"48JR+4VG, 60 Feet Rd, Thirumalai Nagar, Nesavalar Colony, Tiruppur",11.1303122,77.3422014,https://www.google.com/maps/place/?q=place_id:ChIJayp0mVoGqTsR_tSu6N0AVrY,82,76,6,0,VIOLATION
Tasmac New Bus Stand,"48MR+4J6, ulavar santhai road, Postal Colony, Tiruppur",11.1327905,77.3415182,https://www.google.com/maps/place/?q=place_id:ChIJ-XZGr84HqTsRyeCNLNJ09Nc,83,77,6,0,VIOLATION
Wine Shop,"38WP+7Q8, Unnamed Road, Karuvampalayam, Tiruppur",11.0956728,77.3369596,https://www.google.com/maps/place/?q=place_id:ChIJBdLfXJ8HqTsReFP9h7_Ado0,85,71,10,4,VIOLATION
Government Wineshop,"386Q+Q7W, Balaji Nagar, Chinnakarai, Tiruppur",11.0619902,77.3382062,https://www.google.com/maps/place/?q=place_id:ChIJ8ab7kaupqTsRe6mB0rTjF24,63,60,3,0,VIOLATION
Wine Shop,"38HH+FR8, Karuppa Gaundanpalayam, Tiruppur, Andipalayam",11.0786677,77.3295272,https://www.google.com/maps/place/?q=place_id:ChIJq0lf1nkHqTsRK5Idxe7iGkM,58,58,0,0,VIOLATION
Wine Shop,"4862+M57, Kavilipalayam, Tiruppur",11.1115859,77.3004509,https://www.google.com/maps/place/?q=place_id:ChIJjeJM_oUHqTsRV51yGmxaXUc,59,58,1,0,VIOLATION
Tasmac Wine Shop,"11°07'21. 77°19'31., 7""N, Chinnasamy Street 5, Puthukadu",11.1226989,77.3254275,https://www.google.com/maps/place/?q=place_id:ChIJayf6EvwGqTsRw2E0wNP_RQk,80,73,7,0,VIOLATION
Government wine shop,"38H8+MVV, Anna Malayar Nagar, Iduvampalayam, Murugampalayam",11.0792289,77.3171746,https://www.google.com/maps/place/?q=place_id:ChIJ3c__400HqTsR_IKIpBdT2wc,61,61,0,0,VIOLATION
KVR Nagar Wine Shop,"Nayar Hospital, Bus Stop, No.18/2 - K.V.R Nagar, Main Road, 2nd St, K V R Nagar, Karuvampalayam, Tiruppur",11.0910809,77.3368283,https://www.google.com/maps/place/?q=place_id:ChIJD15_BNQHqTsR1OTM2F-Jrn4,85,76,9,0,VIOLATION
WINE SHOP,"4973+4M2, T P A Colony, Renganatha Puram, Tiruppur",11.1127729,77.3541362,https://www.google.com/maps/place/?q=place_id:ChIJa2QBE7YHqTsRf36pgHgaSxU,79,69,10,0,VIOLATION
Vetri Bar and Restaurant - Tirupur's Best Restaurant,"313/3, Pallakattu Thottam, 15 Velampalayam Main Rd, Anupparpalayam Pudur, Tiruppur",11.1399509,77.3134628,https://www.google.com/maps/place/?q=place_id:ChIJ71lxOy0HqTsRl_VfCK94Bl8,80,73,7,0,VIOLATION
Annalaksmi Restaurant & Tasmac,"46XH+36H, Mangalam",11.1464988,77.22866069999999,https://www.google.com/maps/place/?q=place_id:ChIJEw-_cwABqTsR0HvZSO0FhDc,9,9,0,0,VIOLATION
Tasmac wine shop,"Bus Stop, Number 2 Rd, Pasupathi Street, Hajiyar Nagar, Koranad, Mayiladuthurai, Pattamangalam",11.0960242,79.6415296,https://www.google.com/maps/place/?q=place_id:ChIJM8x4UyMnVToRj7XOJW65Idw,105,99,6,0,VIOLATION
TASMAC,"3JR7+P4H, Sitharkadu",11.0918138,79.6128616,https://www.google.com/maps/place/?q=place_id:ChIJaR8N9b4nVToRMF1YK4JtIgg,62,60,2,0,VIOLATION
TASMAC,"4FP5+PG4, kollidam to Kallanai Main Rd, Mullangudi, Ozhugacheri",11.1367565,79.45882040000001,https://www.google.com/maps/place/?q=place_id:ChIJEbttNJkrVToR-KTiumZQBCU,7,7,0,0,VIOLATION
TASMAC PARASALUR 5751,3PRJ+JVF,11.0915553,79.732165,https://www.google.com/maps/place/?q=place_id:ChIJRX3RhiUhVToRh0l-Y-cEpW4,11,11,0,0,VIOLATION
Tasmac bar,"4FCH+CF7, Unnamed Road, Kurichi",11.1210491,79.47866979999999,https://www.google.com/maps/place/?q=place_id:ChIJr_hHCOEpVToRkyBJ_q7os_s,4,4,0,0,VIOLATION
TASMAC MOLAIYUR 5780,"4MRV+CJ6, Uluthakuppai",11.1410295,79.6940197,https://www.google.com/maps/place/?q=place_id:ChIJC848GK0hVToR_DtFR0fc6UY,15,15,0,0,VIOLATION
TASMAC/Wines hope,"2XMQ+PMG, Kagithapuram - Velayuthampalayam Rd, Nanjaipugalur",11.0343253,77.989187,https://www.google.com/maps/place/?q=place_id:ChIJWVgNfSwrqjsRoEf-GBMaD5k,6,6,0,0,VIOLATION
Tasmac,"43Q7+VQP, Ponjai Idaiyar Keelmugam",11.1397209,78.06441439999999,https://www.google.com/maps/place/?q=place_id:ChIJm8dljwLTqzsR4RV5x5gUNjY,2,2,0,0,VIOLATION
TASMAC Wine Shop,"33W5+H34, Ponjai Idaiyar Keelmugam",11.0963819,78.0577033,https://www.google.com/maps/place/?q=place_id:ChIJJeyAOqstqjsRWMLJpBMFFgM,20,20,0,0,VIOLATION
TASMAC,"5W5G+QMJ, Venkatachalapathy Nagar, Nehru Nagar, Periyanaickenpalayam",11.1606238,76.9260876,https://www.google.com/maps/place/?q=place_id:ChIJQcdX_mrxqDsRUuK-bIbo_gg,63,63,0,0,VIOLATION
Tasmac,"3VHW+CJC, Thadagam Rd 2, Pappanaickenpalayam, Nanjundapuram",11.0785554,76.8965178,https://www.google.com/maps/place/?q=place_id:ChIJuwLb0v71qDsRTjEaLGmUox0,42,42,0,0,VIOLATION
Tasmac,"6VCQ+845, Coimbatore",11.220751,76.88776109999999,https://www.google.com/maps/place/?q=place_id:ChIJe3cQtqLzqDsRHw9dpR0nIv8,61,61,0,0,VIOLATION
TASMAC WINE SHOP,"6R7H+39C, Mulli Karamadai Road, Kemmarampalayam",11.2126893,76.8283798,https://www.google.com/maps/place/?q=place_id:ChIJ01xogrTyqDsRtq5wb-UUPho,43,43,0,0,VIOLATION
Tasmac,"5W9P+H2G, Naickenpalayam",11.1701118,76.9353414,https://www.google.com/maps/place/?q=place_id:ChIJDV9ZeHzxqDsRGDw6XYig2fY,24,24,0,0,VIOLATION
TASMAC Goverment Bar,"5VR2+F5C, Coimbatore",11.191198,76.8504009,https://www.google.com/maps/place/?q=place_id:ChIJ9UDqsCfzqDsR_vqyEpBveZE,22,22,0,0,VIOLATION
Tasmac,"6HGH+C5J, Ingur",11.2260827,77.57787359999999,https://www.google.com/maps/place/?q=place_id:ChIJ3ej1dNtyqTsRL6g-O7r9sUE,73,72,1,0,VIOLATION
TASMAC,"6GGR+V5M, Ingur - Sipcot Rd",11.2272279,77.5404368,https://www.google.com/maps/place/?q=place_id:ChIJRyrUWR4NqTsRy1poujsU2-k,20,20,0,0,VIOLATION
TASMAC Wine Shop 2,"6GV4+34J, Vijayamangalam",11.2427067,77.50527079999999,https://www.google.com/maps/place/?q=place_id:ChIJYx4yVHMNqTsRiWE-nX21egg,73,71,2,0,VIOLATION
TASMAC VELLODE,"6MQ5+443, Thenmugam Vellode",11.2377568,77.6578102,https://www.google.com/maps/place/?q=place_id:ChIJA9db3otxqTsRoTWJ006zr-U,77,74,3,0,VIOLATION
Tasmac,"6M3J+HP8, Anumanpalli",11.2039118,77.6818471,https://www.google.com/maps/place/?q=place_id:ChIJUa9gOUZxqTsR3uoSpvhhl8M,34,34,0,0,VIOLATION
Tasmac Arachalur,"5PC3+36G, Erode",11.1701825,77.7030827,https://www.google.com/maps/place/?q=place_id:ChIJsQLdVyh3qTsRhxEuIWHf-oc,39,39,0,0,VIOLATION
TASMAC,"7F2P+854, Kalliampudur",11.2507749,77.4854585,https://www.google.com/maps/place/?q=place_id:ChIJ92XTFvENqTsRivuO2Bo9lkc,40,40,0,0,VIOLATION
Tasmac அரசு மதுக்கடை,"5HQX+W3J, Mukasipidariyur",11.189836,77.597636,https://www.google.com/maps/place/?q=place_id:ChIJXX40gR5zqTsRsPVgpOGSz08,58,58,0,0,VIOLATION
TASMAC Bar,"Chennimalai-Arachalur Rd, Chennimalai",11.1658009,77.60877099999999,https://www.google.com/maps/place/?q=place_id:ChIJm1SEdn10qTsR0gsrKur6wrw,67,66,1,0,VIOLATION
TASMAC Wine Shop,"6GR2+RQ5, Vijayamangalam",11.2420212,77.5019946,https://www.google.com/maps/place/?q=place_id:ChIJURUjLZcNqTsRKr5ZKcqBfiY,81,79,2,0,VIOLATION
tasmac,"5H8X+5W4, Ottapparai",11.1653822,77.5998348,https://www.google.com/maps/place/?q=place_id:ChIJUSoKroV0qTsR9pQUulXuxJI,85,82,3,0,VIOLATION
TASMAC BAR ஒயின் சாப்,"5J7C+C7H, Erode",11.1635552,77.62074849999999,https://www.google.com/maps/place/?q=place_id:ChIJJap5ALJ1qTsRiNM-RwaKk0M,39,39,0,0,VIOLATION
SMS TASMAC BAR,"Gobi - Thingalur - Vijayamangalam Rd, Vijayapuri, Mettupudur",11.2557485,77.49419499999999,https://www.google.com/maps/place/?q=place_id:ChIJ48vR4NYNqTsRMpS60l_U0Z8,15,15,0,0,VIOLATION
WINE SHOP,"6PH8+6XX, Avalpoondurai",11.2273082,77.71692929999999,https://www.google.com/maps/place/?q=place_id:ChIJadOGI01xqTsRMAzDSctr-ck,64,62,1,1,VIOLATION
Tasmac,"5QVH+9GX, Elumathur",11.1934829,77.7788535,https://www.google.com/maps/place/?q=place_id:ChIJxQpVHmB7qTsRPhgxbvoFd0U,7,7,0,0,VIOLATION
Tasmac wine shop Ellakadai,"5Q5G+QMV, Unnamed Road, Elumathur",11.1594991,77.7766797,https://www.google.com/maps/place/?q=place_id:ChIJ7fDHQH15qTsRUetOffWk6Y8,37,37,0,0,VIOLATION
TASMAC,"5R9P+CM9, Erode",11.1685293,77.8367227,https://www.google.com/maps/place/?q=place_id:ChIJLXKTW8p5qTsReM3bzH5iKac,3,3,0,0,VIOLATION
Tasmac,"7Q9M+47C, Savadipalayam Pudur, Sathambur",11.267814,77.7831484,https://www.google.com/maps/place/?q=place_id:ChIJ_yt5pCV7qTsRVveB8PHph88,25,25,0,0,VIOLATION
Tasmac wine shop,"7R7M+WF7, Mariyamman Koil St, Iraiyamankalam",11.2647582,77.8336641,https://www.google.com/maps/place/?q=place_id:ChIJGZF3d557qTsR3U7fmt4fdyE,59,59,0,0,VIOLATION
Tasmac sankar,"7R27+P29, Nanjappagoundenpudur",11.2517731,77.81262579999999,https://www.google.com/maps/place/?q=place_id:ChIJQcAdW0d7qTsRxtaAGSnZgao,7,7,0,0,VIOLATION
Tasmac,"524F+X33, Paramathi",11.1573824,78.0227015,https://www.google.com/maps/place/?q=place_id:ChIJbxmxLYbTqzsRc7RAbZ7WK8s,68,66,2,0,VIOLATION
Wine shop (4 Road junction),MDR885,11.2357677,77.9228433,https://www.google.com/maps/place/?q=place_id:ChIJOWy4q2Z9qTsR1xhvh-poS8E,8,8,0,0,VIOLATION
TASMAC 10335,"5H2V+FC7, Senappannallur Rd, Thuraiyur",11.1511667,78.5935624,https://www.google.com/maps/place/?q=place_id:ChIJUbLjw42rqzsR24NTggPaZd4,91,86,4,1,VIOLATION
Wine shop,"6J3R+RV, Sengattupatti",11.2045238,78.6421814,https://www.google.com/maps/place/?q=place_id:ChIJKSNaFM-rqzsR-vW_RHyzmK0,11,11,0,0,VIOLATION
TASMAC Godown,"7V88+8CJ, North Madhavi Road",11.2658172,78.865905,https://www.google.com/maps/place/?q=place_id:ChIJ9bZchh4bqzsRClyiaVhSKUw,12,12,0,0,VIOLATION
Tasmac,"4CWJ+5Q4, Vembukudi",11.1453964,79.4319447,https://www.google.com/maps/place/?q=place_id:ChIJP-Cyg0crVToRLqu9qOEGCuQ,16,16,0,0,VIOLATION
Tasmac,"39R8+XF, Kodangudi North",11.0923978,79.36612690000001,https://www.google.com/maps/place/?q=place_id:ChIJ5wXSUwbVqjsRJt8sVcjHsqM,40,40,0,0,VIOLATION
Wine shop,"39X9+HQ2, Kodangudi North",11.0989174,79.36939079999999,https://www.google.com/maps/place/?q=place_id:ChIJwbVvCSHVqjsRnJ_dbPdUsXw,70,66,4,0,VIOLATION
Government wine shop,"2CQ5+J5H, NH 36, Natham",11.0390525,79.4079884,https://www.google.com/maps/place/?q=place_id:ChIJNUkaBTUtVToRgpHWClwjHGo,22,22,0,0,VIOLATION
Tasmac,"XC7J+W89, Thirunageswaram, Thepperumanallur",10.9647791,79.43087260000001,https://www.google.com/maps/place/?q=place_id:ChIJmSyM5-8zVToR3iFfVVPdSAA,89,86,3,0,VIOLATION
TASMAC,"XFVR+37G, Maruthuvakudi",10.9926815,79.4907064,https://www.google.com/maps/place/?q=place_id:ChIJIRw4fvMvVToRgn_wtTfqOQs,6,6,0,0,VIOLATION
Wine Shop,"5VMG+24P, Siruvachur",11.182583,78.8753198,https://www.google.com/maps/place/?q=place_id:ChIJMVEEq_0cqzsRxXrC-DkDi24,5,5,0,0,VIOLATION
Wine Shop,"5WRC+M37, Kalpadi, Kalpadi North",11.191652,78.9202049,https://www.google.com/maps/place/?q=place_id:ChIJox1Ani8cqzsR7RbSTBn9v80,43,43,0,0,VIOLATION
tasmac,"63XP+36F, Perambalur, Nallarikkai",11.2476966,79.08555539999999,https://www.google.com/maps/place/?q=place_id:ChIJ364CCXQjqzsRl1PBDrnmrUQ,11,11,0,0,VIOLATION
Wine Shop Melamathur,"52WR+RQ4, Venmani - Melamathur Rd, Periavenmani West",11.1969988,79.0420092,https://www.google.com/maps/place/?q=place_id:ChIJYd1v_rchqzsRuHZ1FJsg8rc,12,12,0,0,VIOLATION
Irumbulikurichi TASMAC டாஸ்மாக்,"662C+MRP, Sirukadambur",11.2017152,79.222079,https://www.google.com/maps/place/?q=place_id:ChIJ5-9He0ApqzsRLLDsx6bpWPU,6,6,0,0,VIOLATION
TASMAC,"757F+V97, Sendurai to Vanjanapuram Rd, Nakkambadi",11.2646622,79.1734086,https://www.google.com/maps/place/?q=place_id:ChIJKf3fW80lqzsRTAVzsFuIs-w,5,5,0,0,VIOLATION
Tasmac wineshop,"796H+J4G, Kallathur - Pappakudi Rd, Koovathur South",11.261551,79.3778414,https://www.google.com/maps/place/?q=place_id:ChIJ2cT49DMtqzsR5lPZsuE2Q68,54,54,0,0,VIOLATION
Tasmac Nellithoppu,"6F8F+G7X, Kundaveli West",11.2163553,79.4732344,https://www.google.com/maps/place/?q=place_id:ChIJ5UKezxbXVDoRM31BvqtOrsQ,12,12,0,0,VIOLATION
TASMAC,"Wine Shop, Hp Petrol Bunk, Karamadai",11.2463606,76.95569569999999,https://www.google.com/maps/place/?q=place_id:ChIJhW5TsyHuqDsRuivWNL-Y_RQ,62,62,0,0,VIOLATION
Tasmac,"5WFW+22C, Gudalur",11.1725582,76.9450173,https://www.google.com/maps/place/?q=place_id:ChIJbUPVaBTxqDsRBivfYx8HsfE,59,59,0,0,VIOLATION
Tasmac Wine Shop,"6X39+G34, Kalipalayam Rd, Mathampalayam, Bilichi",11.2037568,76.9677159,https://www.google.com/maps/place/?q=place_id:ChIJE8CF8FzxqDsR1lJseingmn4,67,63,0,4,VIOLATION
TASMAC Wine Shop,"5WPV+3GH, Unnamed Road, Vallalar Nagar, Press Colony, Coimbatore",11.1851834,76.9438626,https://www.google.com/maps/place/?q=place_id:ChIJ09-e3RjxqDsRfpPKsC5GHSY,19,19,0,0,VIOLATION
"Tasmac Wineshop & bar, அரசு மதுபானக் கடை & பார்,","656G+HRP, Ramanathapuram",11.2114674,77.1770715,https://www.google.com/maps/place/?q=place_id:ChIJXxLCB8v9qDsRMJtI5Z4Dtks,6,6,0,0,VIOLATION
TASMAC WINE SHOP,"5XGH+4XW, Kalipalayam Rd, Sama Naicken Palayam, Veerapandi",11.1754029,76.9799373,https://www.google.com/maps/place/?q=place_id:ChIJdYSwy-7wqDsRxdF6BuDRqHc,62,62,0,0,VIOLATION
TASMAC,"6J3V+466, Talainayar II Bit",11.2027935,79.64300329999999,https://www.google.com/maps/place/?q=place_id:ChIJmT_2IA3ZVDoRqTypuhrsNro,48,48,0,0,VIOLATION
tasmac bar,MDR257,11.1851486,79.63228509999999,https://www.google.com/maps/place/?q=place_id:ChIJK2jJ-F7ZVDoRFM6nBF49pU8,12,12,0,0,VIOLATION
TASMAC AATHUR,"5HG8+9PG, Budangudi, Attur",11.1759978,79.5667849,https://www.google.com/maps/place/?q=place_id:ChIJX8pnSuHZVDoRsSNlxx9tvGM,12,12,0,0,VIOLATION
Tasmac,"6J3V+R9G, Pattavarthi, Talainayar II Bit",11.2045738,79.6434515,https://www.google.com/maps/place/?q=place_id:ChIJO6OMi9bYVDoRJBMvqqtky0Y,50,50,0,0,VIOLATION
Tasmac,"56JV+F22, Nadhampalayam-Velliampalayam Road, Avinashi",11.1811429,77.2425037,https://www.google.com/maps/place/?q=place_id:ChIJhTYVYrUDqTsRMxHYIotKIac,40,40,0,0,VIOLATION
Tasmac Wine Shop,"662X+H62, veliyampalayam sembiyanalur po, Avinashi",11.2013499,77.2480217,https://www.google.com/maps/place/?q=place_id:ChIJD2RfanoDqTsRXtNTp9SyXMg,38,38,0,0,VIOLATION
Tasmac,"586P+J3, Chettipalayam, Tiruppur",11.1615981,77.335118,https://www.google.com/maps/place/?q=place_id:ChIJLboT-TEHqTsREvYw-2mxTOg,64,62,2,0,VIOLATION
Tasmac,"584C+FM9, Unnamed Road, Aathuppalayam, Tiruppur, A.Thirumuruganpoondi",11.1561507,77.32174719999999,https://www.google.com/maps/place/?q=place_id:ChIJD5b3a3sHqTsRQd3HkMZwIHA,63,62,1,0,VIOLATION
TASMAC,"Sinnaripalayam, Avinashi",11.196728,77.2923411,https://www.google.com/maps/place/?q=place_id:ChIJbUYjKnoEqTsR7tI05PK9fCk,58,58,0,0,VIOLATION
டாஸ்மாக் TASMAC,"57C8+JP2, Karumapalayam, Velayudampalayam",11.1708899,77.2660374,https://www.google.com/maps/place/?q=place_id:ChIJuTxCi0IDqTsRDq-VIUERlWU,69,67,2,0,VIOLATION
TASMAC BAR,"TNHB Colony, Madhusudhan Layout, Civil Aerodrome Post, Coimbatore",11.0386237,77.0385507,https://www.google.com/maps/place/?q=place_id:ChIJ-xReUL9XqDsRzJMLshWQWqY,91,65,8,18,VIOLATION
TASMAC BAR,"23X2+5F7, Vellanaipatti Main Rd, Athikuttai, Karuparampalayam Pirvu, Coimbatore",11.0479334,77.0511764,https://www.google.com/maps/place/?q=place_id:ChIJ-_LnLMxXqDsRB7iFeTscNno,66,62,1,3,VIOLATION
"Tasmac ""","584X+R9M, Vengamedu, Poyampalayam, Tiruppur, Chettipalayam",11.1570867,77.348452,https://www.google.com/maps/place/?q=place_id:ChIJ42YiRnEGqTsRnt4C0qSF0Ic,74,69,4,1,VIOLATION
Npm Wine Shop,"664F+CG5, Nambiyampalayam, Avinashi",11.2060012,77.22385589999999,https://www.google.com/maps/place/?q=place_id:ChIJF8VM6ncDqTsR63MzSCypi4Q,25,25,0,0,VIOLATION
TASMAC,"885X+G4M, Solakkadu, Karavallicombai R.F.",11.3088393,78.34781679999999,https://www.google.com/maps/place/?q=place_id:ChIJvSgTdgC5qzsRBaT2i48rlos,53,53,0,0,VIOLATION
TASMAC WINE SHOP,"9974+X7P, Sangarai - Navagadu, Edappulinadu",11.3649595,78.3556985,https://www.google.com/maps/place/?q=place_id:ChIJEUx_sLa5qzsRT8lNVYE2XpY,9,9,0,0,VIOLATION
TASMAC,"Tamil Nadu 621011, India",11.2679061,78.50940969999999,https://www.google.com/maps/place/?q=place_id:ChIJs1wBNaWvqzsRbFJCvjxt7zM,39,39,0,0,VIOLATION
TASMAC Wine Shop,"5C73+7QF, Sedarpalayam, Morattupalayam",11.1631856,77.40439889999999,https://www.google.com/maps/place/?q=place_id:ChIJYcEDAcsIqTsR1KFWp0r47A4,47,47,0,0,VIOLATION
TASMAC WINE SHOP,"593P+XMJ, Vavipalayam, Tiruppur",11.1549721,77.3866467,https://www.google.com/maps/place/?q=place_id:ChIJ-674akUJqTsR3bj5tQkJLlE,42,42,0,0,VIOLATION
TASMAC & V V RESTURANT WITH A/C BAR,"3/399, Tirupur Road, Poonthottam, Perumanallur",11.1982207,77.35477829999999,https://www.google.com/maps/place/?q=place_id:ChIJ9Y3IoqIFqTsRZYeMtjOxgZ4,55,55,0,0,VIOLATION
Wine shop,"6CPJ+C2, Sundakkampalayam",11.2360404,77.4300506,https://www.google.com/maps/place/?q=place_id:ChIJ1znb_PoPqTsRcqt1t_XvzFE,3,3,0,0,VIOLATION
Wine Shop,"7C63+7J2, Kunnathur",11.260643,77.40402139999999,https://www.google.com/maps/place/?q=place_id:ChIJqdgUEzsRqTsRbkzDmTHSDXI,28,28,0,0,VIOLATION
"Wine shop and Bar,","59HJ+4XP, Unnamed Road, Tiruppur",11.1778457,77.38245959999999,https://www.google.com/maps/place/?q=place_id:ChIJ0YPASzQPqTsRtMxU0pItWWE,27,27,0,0,VIOLATION
TASMAC,"By pass road 48, Sattanathapuram, Sirkali",11.2170002,79.7299109,https://www.google.com/maps/place/?q=place_id:ChIJSUAMEi7eVDoRm_jH0P1WZ74,30,30,0,0,VIOLATION
TASMAC THIRUNANDRIYUR 5744,"5M3X+GGH, Alaveli",11.1538208,79.6988526,https://www.google.com/maps/place/?q=place_id:ChIJVa-6SUshVToRSYDzpaGAy-E,7,7,0,0,VIOLATION
Wine Shop (tamilnadu govt),"6RXC+C35, Thirumullaivasal",11.2484921,79.82025519999999,https://www.google.com/maps/place/?q=place_id:ChIJ76dOf-HjVDoRqmUruDPVDpQ,10,10,0,0,VIOLATION
